"",HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
5060,NO,NO,NO,NO,1,1,0,0,4,10851053,https://www.24sata.hr/news/skoro-jurisa-na-gradonacelnicko-mjesto-u-zagrebu-ne-bih-sad-o-tome-ali-je-jako-blizu-714163,"Škoro juriša na gradonačelničko mjesto u Zagrebu: 'Ne bih sad o tome, ali je jako blizu'",2020-09-02
5061,-1,NO,NO,NO,NO,0,0,1,5,10851085,https://www.24sata.hr/news/rimac-i-zadravec-dvije-tempirane-bombe-za-plenkija-714414,Rimac i Zadravec: Dvije tempirane bombe za Plenkija,2020-09-03
5062,NO,NO,1,NO,NO,1,0,0,3,10851011,https://www.24sata.hr/news/most-miletica-predstavlja-kao-influencera-selak-raspudic-nedostaju-im-radnicka-prava-714653,"Most Miletića predstavlja kao influencera, Selak Raspudić: Nedostaju im radnička prava",2020-09-05
5063,-1,NO,NO,NO,NO,0,1,1,6,5566932,https://www.24sata.hr/news/obje-su-i-rimac-i-zadravec-svaka-sa-svoje-strane-zakona-pokazale-kako-funkcionira-hdz-714627,"Obje su, i Rimac i Zadravec, svaka sa svoje strane zakona, pokazale kako funkcionira HDZ",2020-09-05
5064,-1,NO,NO,NO,1,1,0,0,6,10852043,https://www.24sata.hr/news/u-hrvatskoj-je-siguran-samo-pad-bdp-a-a-ovo-je-novi-rekord-vlade-andreja-plenkovica-713284,"'U Hrvatskoj je siguran samo pad BDP-a, a ovo je novi rekord Vlade Andreja Plenkovića...'",2020-08-28
5065,-1,0,0,0,0,1,0,0,7,397581,https://express.24sata.hr/top-news/u-hrvatskoj-nema-vise-od-38-milijuna-stanovnika-24428,"'U Hrvatskoj nema više od 3,8 milijuna stanovnika'",2020-08-29
5066,1,NO,NO,NO,NO,1,0,0,3,10196062,https://www.24sata.hr/news/karlovacki-zupan-dao-ostavku-zbog-zdravstvenih-razloga-713723,Karlovački župan dao ostavku zbog 'zdravstvenih razloga',2020-08-31
5067,NO,0,NO,NO,NO,1,0,0,3,409981,https://www.24sata.hr/news/maske-su-od-sutra-obavezne-u-saboru-bas-svi-ih-moraju-nositi-inace-ce-biti-udaljeni-713865,"U Saboru maske obavezne, uvodi se i elektroničko glasanje za one u samoizolaciji i izolaciji",2020-09-01
5068,-1,NO,NO,NO,NO,0,0,1,7,10851043,https://www.24sata.hr/news/vozac-nije-znao-za-postupanje-dvoje-drzavnih-tajnika-vezano-za-polaganje-drzavnog-ispita-714124,Vozač nije znao za postupanje dvoje državnih tajnika vezano za polaganje državnog ispita,2020-09-02
5069,NO,1,NO,NO,NO,0,0,0,3,10180604,https://www.24sata.hr/news/posljednji-ispracaj-kregara-bio-je-borac-za-pravednije-drustvo-711807,Posljednji ispraćaj Kregara: 'Bio je borac za pravednije društvo',2020-08-19
5070,-1,NO,NO,NO,NO,1,0,1,6,5030528,https://www.24sata.hr/kolumne/tko-je-kriv-za-eksploziju-broja-zarazenih-krivi-su-svi-osim-hdz-ove-vlasti-crkve-i-stozera-711748,"Tko je kriv za eksploziju broja zaraženih? Krivi su svi - osim HDZ-ove vlasti, Crkve i stožera",2020-08-19
5071,NO,1,NO,NO,NO,1,0,0,4,10852491,https://www.24sata.hr/news/peda-grbin-predao-kandidaturu-za-predsjednika-sdp-a-slijedi-izgradnja-novog-i-boljeg-sdp-a-712092,Peđa Grbin predao kandidaturu za predsjednika SDP-a: 'Slijedi izgradnja novog i boljeg SDP-a',2020-08-21
5072,NO,-1,NO,NO,NO,1,0,1,3,5749244,https://www.24sata.hr/news/imovinsku-karticu-nije-ispunila-5-godina-kazna-20-000-kuna-713157,Imovinsku karticu nije ispunila 5 godina - kazna 20.000 kuna!,2020-08-27
5073,0,-1,NO,NO,NO,0,1,0,3,10852575,https://www.24sata.hr/news/najbolji-tekstovi-i-prilozi-iz-expressa-subotom-u-24sata-713199,Najbolji tekstovi i prilozi iz Expressa - subotom u 24sata!,2020-08-27
5074,0,NO,NO,NO,0,1,0,1,3,5557893,https://www.24sata.hr/news/bandicevoj-stranci-najvise-love-je-dao-zagreb-kojem-je-sef-da-u-ludoj-birokratskoj-zavrzlami-709789,"Bandićevoj stranci najviše love je dao Zagreb kojem je šef?! Da, u ludoj birokratskoj zavrzlami!",2020-08-07
5075,NO,1,NO,NO,NO,1,0,0,4,10851598,https://www.24sata.hr/news/sudski-postupci-radit-ce-se-na-daljinu-u-zatvorima-ce-se-uvesti-elektronski-nadzor-zatvorenika-709987,Malenica najavio elektronski nadzor nad dijelom zatvorenika,2020-08-07
5076,NO,NO,NO,NO,0,1,0,0,3,5801140,https://www.24sata.hr/news/policajci-ce-se-snimati-nece-samo-mup-izdavati-dokumente-710025,"'Policajci će se snimati, neće samo MUP izdavati dokumente'",2020-08-08
5077,NO,1,NO,NO,NO,1,1,0,5,10851706,https://www.24sata.hr/news/pupovac-za-dom-spremni-treba-maknuti-iz-javnog-prostora-to-je-ustaski-pozdrav-710240,Pupovac: 'Za dom spremni treba maknuti iz javnog prostora. To je ustaški pozdrav',2020-08-09
5078,1,0,NO,NO,NO,1,0,0,5,156002,https://www.24sata.hr/kolumne/kako-je-to-plenki-od-najgoreg-dogurao-do-najboljeg-premijera-710297,Kako je to Plenki od najgoreg dogurao do najboljeg premijera,2020-08-10
5079,0,1,NO,NO,NO,1,0,0,3,5030192,https://www.24sata.hr/news/korona-u-ministarstvu-vanjskih-poslova-nitko-blizak-ministru-708473,"Korona u MVEP-u: Četvero ih je oboljelo, 38 je u samoizolaciji",2020-07-29
5080,1,NO,NO,NO,1,0,1,0,4,375747,https://express.24sata.hr/top-news/skorina-brutalna-kalvarija-od-heroja-do-gubitnika-u-24sata-24419,Škorina brutalna kalvarija: Od heroja do gubitnika u 24 sata,2020-07-30
5081,1,0,NO,NO,0,1,0,0,5,397312,https://express.24sata.hr/top-news/plenkovic-ima-puno-vise-sansi-za-opstanak-nego-za-odlazak-24421,"Plenković ima puno više šansi za opstanak, nego za odlazak",2020-08-03
5082,1,NO,NO,NO,NO,0,0,0,4,342250,https://express.24sata.hr/top-news/ministrica-razdora-oko-njenog-imenovanja-digla-se-prasina-24422,Ministrica razdora: Oko njenog imenovanja digla se prašina,2020-08-04
5083,0,-1,0,1,0,0,1,1,5,397590,https://express.24sata.hr/top-news/covjek-koji-je-nekoc-jeo-snijeg-sad-ne-moze-popiti-kisu-24424,Čovjek koji je nekoć 'jeo snijeg' sad ne može 'popiti kišu',2020-08-05
5084,1,NO,NO,NO,NO,1,0,0,3,5655752,https://www.24sata.hr/news/stier-u-kninu-zelim-vidjeti-i-potpredsjednika-vlade-iz-sdss-a-708088,Stier: U Kninu želim vidjeti i potpredsjednika Vlade iz SDSS-a,2020-07-27
5085,-1,NO,NO,NO,1,1,0,0,6,10853659,https://www.24sata.hr/news/vidovic-kisto-o-skupu-u-srbu-vlada-financira-genocidni-pokolj-sa-100-tisuca-kn-to-je-odvratno-708119,"Vidović Krišto o skupu u Srbu: Vlada financira genocidni pokolj sa 100 tisuća kn, to je odvratno",2020-07-27
5086,NO,NO,NO,NO,0,1,0,0,3,10853529,https://www.24sata.hr/news/ovo-je-jedan-lijepi-popis-zelja-iz-predizbornih-politickih-razloga-708353,Ovo je jedan lijepi popis želja iz predizbornih političkih razloga,2020-07-28
5087,1,NO,NO,NO,NO,1,0,0,3,4990884,https://www.24sata.hr/news/kontra-spajanja-opcina-ma-bizi-ca-necu-ni-cut-da-moj-zagvozd-bude-pripojen-toj-baskoj-vodi-707737,"Kontra spajanja općina: 'Ma biži ća, neću ni čut da moj Zagvozd bude pripojen toj Baškoj Vodi!'",2020-07-28
5088,NO,NO,NO,0,NO,1,0,0,3,5694862,https://www.24sata.hr/news/kristo-opet-bez-maske-u-saboru-posvadala-se-s-reinerom-708310,"Krišto opet bez maske u Saboru, posvađala se s Reinerom",2020-07-28
5089,NO,1,NO,1,NO,1,0,0,3,10853958,https://www.24sata.hr/news/sdp-se-treba-posloziti-pa-cemo-onda-govoriti-o-kandidaturi-za-gradonacelnika-zagreba-707919,"SDP se treba posložiti, pa ćemo onda govoriti o kandidaturi za gradonačelnika Zagreba...",2020-07-26
5090,-1,NO,NO,NO,1,1,0,0,6,10853959,https://www.24sata.hr/news/skoro-trazi-razrjesenje-capaka-selektivno-tumaci-i-sablaznjava-708011,Škoro traži razrješenje Capaka: Selektivno tumači i sablažnjava,2020-07-26
5091,1,NO,NO,NO,NO,1,0,0,3,10853639,https://www.24sata.hr/news/mislim-da-bi-bilo-korisno-da-boris-milosevic-ode-u-knin-708162,"""Mislim da bi bilo korisno da Boris Milošević ode u Knin""",2020-07-27
5092,0,NO,-1,NO,1,1,0,0,5,5526686,https://www.24sata.hr/news/stozer-je-paratijelo-van-ustava-i-zakona-i-trebalo-bi-ga-ukinuti-708127,"'Stožer je paratijelo, van Ustava i zakona i trebalo bi ga ukinuti'",2020-07-27
5093,1,NO,NO,NO,1,1,0,0,4,5931231,https://www.24sata.hr/news/jandrokovic-nije-me-iznenadila-izjava-predsjednika-milanovica-708168,Jandroković: Nije me iznenadila izjava predsjednika Milanovića,2020-07-27
5094,1,NO,NO,NO,NO,1,0,0,3,5030228,https://www.24sata.hr/news/tri-imena-u-igri-za-plenkoviceve-savjetnike-mate-granic-damir-krsticevic-i-zvonko-kusic-707385,"Tri imena u igri za Plenkovićeve savjetnike: Mate Granić, Damir Krstičević i Zvonko Kusić",2020-07-23
5095,NO,0,1,NO,NO,0,1,0,3,10853448,https://www.24sata.hr/news/pobacaj-je-u-999-slucajeva-neopravdan-dogovorimo-se-707710,"'Pobačaj je u 99,9% slučajeva neopravdan, dogovorimo se...'",2020-07-24
5096,NO,NO,NO,NO,0,1,0,0,3,5745864,https://www.24sata.hr/news/u-par-mjeseci-cu-smanjiti-liste-cekanja-imunoloski-bi-mogao-ozivjeti-financije-nisu-problem-707535,"'U par mjeseci ću smanjiti liste čekanja, Imunološki bi mogao oživjeti, financije nisu problem'",2020-07-24
5097,1,-1,0,1,0,1,0,0,5,5804744,https://www.24sata.hr/news/hdz-je-ispred-sdp-a-gotovo-za-duplo-a-mozemo-treca-opcija-707857,"HDZ je ispred SDP-a gotovo za duplo, a Možemo! treća opcija",2020-07-25
5098,-1,NO,NO,NO,NO,1,0,0,3,5801769,https://www.24sata.hr/news/milanovic-ce-odrzati-govor-za-oluju-ima-plan-budu-li-zvizdali-707855,Milanović će održati govor za Oluju: Ima plan budu li zviždali,2020-07-25
5099,NO,0,NO,NO,NO,0,0,0,3,10227814,https://www.24sata.hr/news/dosta-mi-je-sukoba-ne-zelim-vise-sudjelovati-u-svemu-ovom-707507,"'Dosta mi je sukoba, ne želim više sudjelovati u svemu ovom'",2020-07-23
5100,-1,NO,NO,NO,NO,0,0,0,3,10307341,https://www.24sata.hr/news/nisam-zetoncic-i-necu-podrzati-hdz-mi-smo-na-kontra-strani-707504,"'Nisam žetončić i neću podržati HDZ, mi smo na 'kontra' strani'",2020-07-23
5101,0,NO,NO,NO,1,1,0,0,3,10853594,https://www.24sata.hr/news/zelim-cuti-zasto-trebamo-nositi-maske-maramu-i-inace-nosim-707519,"'Želim čuti zašto trebamo nositi maske, maramu i inače nosim'",2020-07-23
5102,1,NO,NO,NO,NO,1,0,1,4,10853596,https://www.24sata.hr/news/plenkovic-nikoga-ne-vucem-za-rukav-76-ruku-mi-je-dovoljno-707460,"Plenković: ""Nikoga ne vučem za rukav, 76 ruku mi je dovoljno""",2020-07-23
5103,-1,NO,1,NO,NO,1,0,0,4,10853587,https://www.24sata.hr/news/raspudic-replicirao-supruzi-ona-ga-je-zaustavila-cekaj-cekaj-707517,"Raspudić replicirao supruzi, ona ga je zaustavila: 'Čekaj, čekaj...'",2020-07-23
5104,0,0,0,0,-1,1,0,0,3,5751995,https://www.24sata.hr/news/u-sabor-ulazi-zamjenska-ekipa-dobili-mizeran-broj-glasova-sad-ce-nam-krojiti-sudbinu-i-zakone-707176,"Niste baš za njih glasali, ali oni idu u Sabor na 16.000 kn plaće",2020-07-22
5105,-1,0,NO,NO,NO,1,0,0,3,10106386,https://www.24sata.hr/news/oreskovic-o-zurovcu-koalicija-nije-u-problemu-osnovale-smo-i-prvi-zenski-klub-u-saboru-707339,"Orešković o Zurovcu: 'Koalicija nije u problemu, osnovale smo i prvi ženski Klub u Saboru'",2020-07-22
5106,NO,NO,NO,0,NO,0,0,1,3,10853549,https://www.24sata.hr/news/peovic-hdz-ovac-mi-je-u-saboru-urlao-da-su-moji-preci-koljaci-707309,Peović: HDZ-ovac mi je u Saboru urlao da su moji preci koljači!,2020-07-22
5107,1,NO,0,NO,NO,1,0,0,3,10195285,https://www.24sata.hr/news/profesori-vd-dekanu-simpragi-odbili-dnevni-red-sjednice-on-vikao-trebao-sam-s-vama-ostro-707246,"Profesori vd dekanu Šimpragi odbili dnevni red sjednice, on vikao: Trebao sam s vama oštro",2020-07-22
5108,0,-1,0,0,-1,1,0,0,3,10853570,https://www.24sata.hr/news/prvi-je-dan-sabora-bero-uspio-zakasniti-pukla-prva-koalicija-707331,"Prvi je dan Sabora: Bero uspio zakasniti, pukla prva koalicija...",2020-07-22
5109,NO,NO,NO,NO,1,0,1,1,3,10219964,https://www.24sata.hr/news/kristo-nije-me-briga-sto-macan-govori-macan-ona-je-guja-iz-sume-striborove-dugo-je-znam-707076,"Krišto: 'Nije me briga što Macan govori'; Macan: 'Ona je guja iz Šume Striborove, dugo je znam'",2020-07-21
5110,0,NO,NO,NO,1,1,0,0,3,10614738,https://www.24sata.hr/news/ako-smo-oporba-nismo-protiv-svega-mi-smo-za-dobrobit-ljudi-707338,"'Ako smo oporba, nismo protiv svega, mi smo za dobrobit ljudi'",2020-07-22
5111,-1,0,0,0,0,1,0,0,3,10307344,https://www.24sata.hr/news/necu-podrzati-hdz-ta-politika-nije-ona-koju-ja-zagovaram-707363,"'Neću podržati HDZ, ta politika nije ona koju ja zagovaram...'",2020-07-22
5112,NO,NO,0,0,NO,1,0,0,3,10853553,https://www.24sata.hr/news/sokiran-sam-nikad-mi-se-nije-dogodilo-da-netko-napuse-nesto-kao-sto-je-to-napravio-grmoja-707342,"'Šokiran sam, nikad mi se nije dogodilo da netko napuše nešto kao što je to napravio Grmoja'",2020-07-22
5113,0,0,NO,NO,NO,1,0,0,3,10307343,https://www.24sata.hr/news/koalicija-se-raspala-vec-prvog-dana-u-saboru-zurovec-ostavio-oreskovic-i-puljak-na-cjedilu-707329,Koalicija se raspala već prvog dana u Saboru: Zurovec ostavio Orešković i Puljak na cjedilu,2020-07-22
5114,1,NO,NO,NO,1,1,0,0,4,10852728,https://www.24sata.hr/news/zakon-o-obnovi-zagreba-ide-sto-prije-a-steta-je-sto-milanovic-ne-dolazi-bilo-bi-bolje-da-je-tu-707158,"'Zakon o obnovi Zagreba ide što prije, a šteta je što Milanović ne dolazi. Bilo bi bolje da je tu...'",2020-07-21
5115,0,NO,NO,NO,NO,0,0,1,3,5588042,https://www.24sata.hr/news/bozidar-kalmeta-nece-u-sabor-iako-je-dobio-16-000-glasova-707057,Božidar Kalmeta neće u Sabor iako je dobio 16.000 glasova!,2020-07-21
5116,NO,1,NO,NO,NO,0,0,0,3,5953806,https://www.24sata.hr/news/da-vam-suze-krenu-maras-se-potresno-oprostio-od-sabora-707087,Da vam suze krenu: Maras se potresno oprostio od Sabora,2020-07-21
5117,1,NO,NO,NO,NO,1,0,0,5,10852734,https://www.24sata.hr/news/kako-ce-plenkovic-do-76-ruku-malenica-zarazen-a-u-izolaciju-mora-i-gradonacelnik-bjelovara-707170,"Kako će Plenković do 76 ruku? Malenica zaražen, a u izolaciju mora i gradonačelnik Bjelovara",2020-07-21
5118,1,0,NO,NO,NO,1,0,0,3,5781909,https://www.24sata.hr/news/kalmeta-ne-ide-u-sabor-cilj-je-progurati-mlade-i-perspektivne-707137,Kalmeta ne ide u Sabor: Cilj je progurati mlade i perspektivne,2020-07-21
5119,NO,NO,NO,NO,1,0,1,1,3,10219966,https://www.24sata.hr/news/macan-otisao-iz-studija-nakon-svade-s-vidovic-kristo-jos-malo-hracnite-ne-zelim-vas-slusati-706987,"Macan otišao iz studija nakon svađe s Vidović Krišto: 'Vi ste spodoba, neću pričati s vama'",2020-07-20
5120,1,NO,NO,NO,NO,1,0,0,5,10852752,https://www.24sata.hr/news/plenkovic-predstavlja-ministre-706954,Plenković: Ovo su moji ministri,2020-07-20
5121,0,-1,NO,NO,NO,1,1,0,6,397322,https://express.24sata.hr/top-news/clanovi-su-dobri-samo-kad-placaju-clanarinu-partiji-24416,Članovi su dobri samo kad plaćaju članarinu partiji,2020-07-20
5122,1,NO,NO,NO,NO,1,0,0,3,10852732,https://www.24sata.hr/news/malenica-ce-poloziti-prisegu-kada-se-za-to-steknu-uvjeti-a-mijenjat-ce-ga-drzavni-tajnik-707166,"'Malenica će položiti prisegu kada se za to steknu uvjeti, a mijenjat će ga državni tajnik'",2020-07-21
5123,NO,1,1,1,1,1,0,1,4,10852731,https://www.24sata.hr/news/mi-cemo-predloziti-da-skoro-bude-potpredsjednik-sabora-707155,Mi ćemo predložiti da Škoro bude potpredsjednik Sabora...,2020-07-21
5124,NO,NO,NO,1,NO,1,0,0,5,5812847,https://www.24sata.hr/news/platforma-mozemo-zahtjeva-ostavku-rektora-damira-borasa-706707,Platforma Možemo! zahtjeva ostavku rektora Damira Borasa,2020-07-19
5125,1,NO,NO,NO,0,1,1,0,5,10853896,https://www.24sata.hr/news/skorina-brutalna-kalvarija-prevare-politicke-lazi-i-intrige-706728,"Škorina brutalna kalvarija: Prevare, političke laži i intrige",2020-07-19
5126,1,NO,NO,NO,NO,1,0,0,3,10852760,https://www.24sata.hr/news/bacic-milanovic-treba-doci-na-konstituirajucu-sjednicu-sabora-706927,Bačić: Milanović treba doći na konstituirajuću sjednicu Sabora,2020-07-20
5127,NO,NO,NO,NO,1,1,0,0,3,10204366,https://www.24sata.hr/news/domovinski-pokret-moramo-mijenjati-izborni-zakon-u-rh-706883,Domovinski pokret: Moramo mijenjati izborni zakon u RH,2020-07-20
5128,NO,NO,NO,NO,1,0,1,1,4,10219965,https://www.24sata.hr/news/macan-o-svadi-s-vidovic-kristo-cekala-je-svojih-10-minuta-za-monolog-napeta-kao-pusk-706992,"Macan o svađi s Vidović Krišto: 'Čekala je svojih 10 minuta za monolog, napeta kao puška'",2020-07-20
5129,NO,-1,NO,NO,NO,0,0,0,5,5604026,https://www.24sata.hr/news/zbog-salabahter-demokracije-stranka-je-slabila-iznutra-mi-se-moramo-se-poceti-mijenjati-706447,Zbog šalabahter demokracije stranka je slabila iznutra. Mi se moramo se početi mijenjati,2020-07-18
5130,NO,1,NO,NO,NO,0,1,0,3,5780302,https://www.24sata.hr/news/peda-grbin-kraca-biografija-tipa-koji-zeli-nasljediti-beru-ovo-je-fotka-kad-je-bio-mali-706573,"Peđa Grbin, kraća biografija tipa koji želi naslijediti Beru: Ovo je fotka kad je bio 'mali'...",2020-07-18
5131,1,NO,NO,NO,1,1,0,0,3,193799,https://www.24sata.hr/news/tomasic-ne-da-svoje-mjesto-u-saboru-pauleticu-prekinut-cu-mandat-u-bruxellesu-ako-treba-706658,Tomašić ne da svoje mjesto u Saboru Pauletiću: 'Prekinut ću mandat u Bruxellesu ako treba',2020-07-18
5132,0,NO,NO,NO,NO,0,1,1,3,10853892,https://www.24sata.hr/show/grdovic-nakon-izbornog-fijaska-u-teorijama-zavjere-nemojte-se-cijepiti-sve-ce-nam-oduzeti-706765,"Grdović nakon izbornog fijaska u teorijama zavjere: 'Nemojte se cijepiti, sve će nam oduzeti'",2020-07-19
5133,1,0,NO,NO,NO,1,0,0,4,5631241,https://www.24sata.hr/news/lokalni-sefovi-o-plenkovicevoj-najavi-rezova-nitko-nece-ostati-na-ulici-hdz-ovci-su-sposobni-706763,"Lokalni šefovi o Plenkovićevoj najavi rezova: 'Nitko neće ostati na ulici, HDZ-ovci su sposobni'",2020-07-19
5134,-1,-1,NO,NO,-1,0,1,1,3,10854073,https://www.24sata.hr/show/grdovic-sanader-je-bija-posten-samo-je-oko-sebe-skupija-go-a-706470,"Grdović: Sanader je bija pošten, samo je oko sebe skupija go**a",2020-07-17
5135,1,NO,NO,NO,NO,1,0,0,3,5548677,https://www.24sata.hr/news/jandrokovic-unatoc-mjerama-ocekujem-svecanu-sjednicu-706504,Jandroković: 'Unatoč mjerama očekujem svečanu sjednicu',2020-07-17
5136,NO,0,NO,NO,NO,1,0,0,3,5930787,https://www.24sata.hr/news/na-sjednici-sdp-a-se-pojavila-pobunjenicka-cetvorka-706488,Na sjednicu Predsjedništva SDP-a došla 'pobunjenička četvorka',2020-07-17
5137,0,NO,NO,NO,NO,1,0,0,3,5643183,https://www.24sata.hr/news/culjak-karamarkov-intimus-izlobirao-pola-plenkijeve-vlade-706389,"Čuljak, Karamarkov intimus, izlobirao pola Plenkijeve Vlade",2020-07-17
5138,NO,1,NO,1,NO,0,1,0,4,10854128,https://www.24sata.hr/news/podrzali-bi-i-tomasevica-ako-bi-tako-maknuli-milana-bandica-706645,"'Podržali bi i Tomaševića, ako bi tako maknuli Milana Bandića'",2020-07-18
5139,0,NO,NO,NO,NO,1,0,0,3,10614740,https://www.24sata.hr/news/bandic-o-donacijama-98-posto-od-kandidata-i-clanova-stranke-706223,Bandić o donacijama: 98 posto od kandidata i članova stranke,2020-07-16
5140,1,0,NO,NO,NO,1,0,0,3,5028151,https://www.24sata.hr/news/izbori-bez-prigovora-dip-ce-proglasiti-konacne-rezultate-706087,Izbori bez prigovora: DIP će proglasiti konačne rezultate,2020-07-16
5141,1,NO,NO,NO,NO,1,0,0,3,10854366,https://www.24sata.hr/news/pacijenti-ne-moraju-brinuti-naci-cemo-rjesenje-oko-veledrogerija-706225,"Pacijenti ne moraju brinuti, naći ćemo rješenje oko veledrogerija",2020-07-16
5142,1,NO,NO,NO,NO,1,0,0,3,10345061,https://www.24sata.hr/news/plenkovic-predstavio-16-novih-ministarstava-milanovic-pricao-o-mjerama-protiv-korona-virusa-706174,"Plenković predstavio 16 novih ministarstava, Milanović pričao o mjerama protiv korona virusa",2020-07-16
5143,1,NO,NO,NO,1,1,0,0,5,5890143,https://www.24sata.hr/news/culjak-i-anusic-progurali-svoje-ljude-horvat-je-pomilovan-706259,"Čuljak i Anušić progurali svoje ljude, Horvat je 'pomilovan'",2020-07-16
5144,1,NO,NO,NO,NO,1,0,0,5,375666,https://express.24sata.hr/top-news/nova-piramida-moci-u-hdz-u-tko-ostaje-a-tko-odlazi-24411,"Nova piramida moći u HDZ-u: Tko ostaje, a tko odlazi?",2020-07-15
5145,1,NO,NO,NO,NO,1,0,0,5,5705842,https://www.24sata.hr/news/oni-su-plenkijeve-nove-snage-706038,Oni su Plenkijeve nove snage,2020-07-15
5146,1,NO,NO,NO,0,1,0,0,5,4988356,https://www.24sata.hr/news/opasan-eksperiment-spajanja-ministarstava-pravosuda-i-uprave-hajde-da-i-to-vidimo-706040,Opasan eksperiment spajanja ministarstava pravosuđa i uprave: 'Hajde da i to vidimo...',2020-07-15
5147,0,NO,NO,NO,NO,1,0,0,3,10854028,https://www.24sata.hr/news/cacic-ocekujemo-resore-kao-sto-su-turizam-obrazovanje-razvoj-706049,"Čačić: Očekujemo resore kao što su turizam, obrazovanje, razvoj",2020-07-15
5148,0,NO,NO,NO,NO,0,0,1,4,10206373,https://www.24sata.hr/news/bandic-je-dobio-najvise-novca-ali-svejedno-nece-vidjeti-sabor-706242,"Bandić je dobio najviše novca, ali svejedno neće vidjeti Sabor",2020-07-16
5149,NO,0,NO,NO,NO,1,0,0,3,5678231,https://www.24sata.hr/news/neki-trce-posljednji-krug-ali-ne-i-ja-za-bernardica-nema-straha-706059,"'Neki trče posljednji krug, ali ne i ja! Za Bernardića nema straha'",2020-07-15
5150,NO,1,NO,NO,NO,1,0,0,3,6083692,https://www.24sata.hr/news/sdss-daje-podrsku-istospolnim-brakovima-koji-zele-imati-djecu-706064,SDSS daje podršku istospolnim brakovima koji žele imati djecu,2020-07-15
5151,1,NO,NO,NO,NO,1,1,0,4,486305,https://www.24sata.hr/news/tudmanovo-demokrscanstvo-je-mit-a-hos-nema-nijednu-bitku-706072,"'Tuđmanovo demokršćanstvo je mit, a HOS nema nijednu bitku'",2020-07-15
5152,NO,1,NO,NO,NO,1,0,0,4,5580947,https://www.24sata.hr/news/cuo-sam-s-plenkovicem-i-predlozio-mu-sastanak-cijele-oporbe-no-on-je-to-odbio-705928,"'Čuo sam s Plenkovićem i predložio mu sastanak cijele oporbe, no on je to odbio'",2020-07-15
5153,-1,1,NO,NO,NO,1,0,0,5,10191723,https://www.24sata.hr/news/zupan-kozic-i-hdz-zagrebacku-zupaniju-vode-u-kaos-i-blokadu-705973,Župan Kožić i HDZ Zagrebačku županiju vode u kaos i blokadu,2020-07-15
5154,1,NO,NO,NO,NO,1,0,0,3,5453543,https://www.24sata.hr/news/medved-ocekujem-pupovca-i-milosevica-u-kninu-i-na-ovcari-705838,Medved: Očekujem Pupovca i Miloševića u Kninu i na Ovčari,2020-07-14
5155,1,0,NO,NO,NO,1,0,0,2,5507739,https://www.24sata.hr/news/milanka-opacic-nisam-stara-ne-zelim-u-mirovinu-zelim-raditi-a-vjerojatno-cu-aktivirati-6-6-705813,"Milanka Opačić: Nisam stara, ne želim u mirovinu, želim raditi, a vjerojatno ću aktivirati 6+6",2020-07-14
5156,1,NO,NO,NO,NO,1,0,0,4,5566947,https://www.24sata.hr/news/tko-je-covjek-koji-je-plenkijeva-nova-desna-ruka-i-koja-ce-cuvati-hdz-ovih-46-milijuna-kuna-705789,Tko je čovjek koji je Plenkijeva nova desna ruka i koja će čuvati HDZ-ovih 46 milijuna kuna?,2020-07-14
5157,0,NO,NO,NO,1,1,0,0,4,10853084,https://www.24sata.hr/news/skoro-objasnio-zasto-je-odbio-plenkovica-to-je-pitanje-forme-705815,Škoro objasnio zašto je odbio Plenkovića: 'To je pitanje forme',2020-07-14
5158,0,0,NO,NO,1,1,0,0,4,5748508,https://www.24sata.hr/news/skoro-odbio-sastanak-u-vladi-s-plenkijem-neformalni-sastanci-nisu-za-ozbiljne-razgovore-705731,Škoro odbio sastanak u Vladi s Plenkijem: 'Neformalni sastanci nisu za ozbiljne razgovore',2020-07-14
5159,0,-1,1,-1,-1,1,0,0,4,10853688,https://www.24sata.hr/news/oporbene-stranke-odbijaju-doci-na-sastanak-s-plenkovicem-705634,Oporbene stranke odbijaju doći na sastanak s Plenkovićem,2020-07-13
5160,1,NO,NO,NO,NO,1,0,0,3,5566952,https://www.24sata.hr/news/plenkovic-jos-slaze-krizaljku-a-prva-sjednica-sabora-22-srpnja-705533,Plenki slaže križaljku: Sabor će prvu sjednicu imati 22. srpnja?,2020-07-13
5161,1,NO,NO,NO,NO,1,0,0,3,10853695,https://www.24sata.hr/news/plenkovic-potvrdio-medved-i-grlic-radman-ostaju-ministri-705610,Plenković potvrdio: Medved i Grlić Radman ostaju ministri,2020-07-13
5162,1,-1,0,0,0,1,1,0,7,376224,https://express.24sata.hr/top-news/tri-vazna-razloga-zbog-kojih-je-hdz-glatko-pobijedio-24410,Tri važna razloga zbog kojih je HDZ glatko pobijedio,2020-07-13
5163,1,NO,NO,NO,NO,1,0,0,4,5795687,https://www.24sata.hr/news/bozinovic-u-hrvatskoj-nikome-ne-pada-na-pamet-da-krivotvori-broj-zarazenih-i-umrlih-705827,Božinović: U Hrvatskoj nikome ne pada na pamet da krivotvori broj zaraženih i umrlih,2020-07-14
5164,1,NO,NO,NO,NO,1,0,0,3,5779131,https://www.24sata.hr/news/prijevremeni-izbori-u-otoku-pod-epidemioloskim-mjerama-705317,Prijevremeni izbori u Otoku pod epidemiološkim mjerama,2020-07-12
