HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
1,0,NO,NO,NO,1,0,0,5,12670988,https://www.jutarnji.hr/vijesti/hrvatska/stvari-u-v-jedinici-su-se-dramaticno-promijenile-hdz-ov-ministar-ide-na-bivseg-branitelja-15440759,"Stvari u V. jedinici su se dramatično promijenile, HDZ-ov ministar ide na bivšeg branitelja",2024-03-19
-1,0,NO,NO,NO,1,0,0,6,12673962,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-prijeti-trecom-republikom-evo-kako-bi-izgledala-15440835,Milanović prijeti Trećom republikom: Evo kako bi izgledala...,2024-03-19
NO,-1,NO,NO,NO,0,1,0,5,12672662,https://www.jutarnji.hr/vijesti/hrvatska/milanovica-napustaju-ljevica-liberali-i-regionalisti-jasno-je-tko-mu-ostaje-15440793,"Milanovića napuštaju ljevica, liberali i regionalisti. Jasno je tko mu ostaje",2024-03-19
1,NO,NO,NO,NO,0,1,0,3,12671956,https://www.jutarnji.hr/vijesti/hrvatska/milinovica-pogodio-plenkovicev-komentar-pa-ga-napao-u-obranu-sefa-stao-licki-hdz-ovac-lupetala-15440787,"Milinovića pogodio Plenkovićev komentar pa ga napao, u obranu šefa stao lički HDZ-ovac: ‘Lupetala...‘",2024-03-19
1,-1,NO,NO,NO,0,1,0,4,12671991,https://www.jutarnji.hr/vijesti/hrvatska/na-drustvenim-mrezama-osvanuo-plakat-hdz-a-kojim-se-rugaju-milanovicu-imaju-znakovitu-poruku-15440777,"Na društvenim mrežama osvanuo ‘plakat‘ HDZ-a kojim se rugaju Milanoviću, imaju znakovitu poruku",2024-03-19
1,-1,NO,NO,NO,1,0,0,5,12669663,https://www.jutarnji.hr/vijesti/hrvatska/nakon-okrsaja-na-twitteru-oleg-butkovic-opet-spominjao-jadranku-kosor-steta-sto-je-nema-15440738,"Nakon okršaja na Twitteru, Oleg Butković opet spominjao Jadranku Kosor: ‘Šteta što je nema...‘",2024-03-19
0,-1,0,0,0,1,0,0,4,12676525,https://www.jutarnji.hr/vijesti/hrvatska/hrt-jos-jedna-stranka-izlazi-iz-sdp-ove-koalicije-cacic-ovo-je-prava-istina-nemam-nikakvih-dvojbi-15440885,"HRT: Još jedna stranka izlazi iz SDP-ove koalicije; Čačić: Ovo je prava istina, nemam nikakvih dvojbi!",2024-03-19
-1,0,NO,NO,NO,1,0,0,4,12670965,https://www.jutarnji.hr/vijesti/hrvatska/hoce-li-ovo-postati-sifra-za-milanovica-u-kampanji-pogledajte-kako-ga-zove-sdp-ov-ivan-racan-15440751,Hoće li ovo postati ‘šifra za Milanovića‘ u kampanji? Pogledajte kako ga zove SDP-ov Ivan Račan...,2024-03-19
1,-1,NO,NO,NO,1,0,0,4,12669640,https://www.jutarnji.hr/vijesti/hrvatska/jandrokovic-objavio-sliku-tiha-voda-brege-dere-pa-napao-milanovica-zaboravite-na-kratkotrajnu-zabavu-15440731,Jandroković objavio sliku ‘tiha voda brege dere‘ pa napao Milanovića: ‘Zaboravite na kratkotrajnu zabavu...‘,2024-03-19
1,NO,NO,NO,NO,0,1,0,4,12672689,https://www.jutarnji.hr/kultura/glazba/kokice-u-ruke-i-neka-finalni-obracun-pocne-ovo-je-moja-lista-vestern-pjesama-za-okrsaj-milanovica-i-plenkovica-15440712,Kokice u ruke i neka finalni obračun počne! Ovo je moja lista vestern pjesama za okršaj Milanovića i Plenkovića,2024-03-19
0,1,NO,NO,0,1,0,0,5,12676517,https://www.index.hr/vijesti/clanak/cacic-rekao-sto-se-dogadja-s-pregovorima-s-sdpovom-koalicijom/2548953.aspx,Čačić rekao što se događa s pregovorima s SDP-ovom koalicijom,2024-03-19
NO,1,NO,NO,0,1,1,0,5,12677929,https://www.index.hr/vijesti/clanak/cacic-idemo-s-sdpom-bilo-je-tvrdo-narasli-su-im-apetiti/2548953.aspx,"Čačić: Idemo s SDP-om. Bilo je tvrdo, narasli su im apetiti",2024-03-19
NO,1,NO,NO,-1,1,0,0,5,12878015,https://dev4.index.hr/vijesti/clanak/cacic-idemo-s-sdpom-bilo-je-tvrdo-narasli-su-im-apetiti/2548953.aspx,"Čačić: Idemo s SDP-om. Koliko god nam bilo teško, pristali smo",2024-03-19
1,-1,0,0,0,1,0,1,5,12675962,https://www.jutarnji.hr/vijesti/hrvatska/gledajte-prvu-veliku-predizbornu-debatu-jutarnjeg-dovodimo-protagoniste-pet-najjacih-stranaka-15440878,Gledajte prvu veliku predizbornu debatu Jutarnjeg: Dovodimo protagoniste pet najjačih stranaka!,2024-03-19
-1,NO,1,NO,NO,0,1,0,5,12674978,https://www.jutarnji.hr/vijesti/hrvatska/grmoja-to-je-nasa-jedina-poveznica-s-vucicem-dok-nas-plenkovic-njegovim-metodama-pretvara-u-beogradski-pasaluk-15440866,"Grmoja: To je naša jedina poveznica s Vučićem, dok nas Plenković njegovim metodama pretvara u Beogradski pašaluk",2024-03-19
-1,-1,NO,NO,1,0,1,0,5,12674560,https://www.index.hr/vijesti/clanak/stvarni-sef-dpa-o-milanovicu-svatko-je-miso-kovac-svoje-srece/2548897.aspx,Stvarni šef DP-a o HDZ-u: Tko ide na janjetinu s Pupovcem ne može biti naš partner,2024-03-19
-1,-1,NO,NO,NO,0,1,1,5,12676539,https://www.index.hr/vijesti/clanak/tko-je-veca-stetocina-andrej-plenkovic-ili-zoran-milanovic/2548798.aspx,"Tko je veća štetočina, Andrej Plenković ili Zoran Milanović?",2024-03-19
-1,1,NO,-1,NO,0,1,0,5,12675526,https://www.index.hr/vijesti/clanak/tomasevic-nema-teoretske-sanse-da-podrzimo-hdz-a-ako-krenu-pregovori-s-desnicom/2548932.aspx,Tomašević: Nema teoretske šanse da podržimo HDZ. A ako krenu pregovori s desnicom...,2024-03-19
-1,1,NO,-1,NO,1,1,0,5,12674969,https://www.index.hr/vijesti/clanak/uzivo-tomasevic-gostuje-na-televiziji-govorit-ce-o-milanovicu-i-koaliciji-s-sdpom/2548932.aspx,"UŽIVO Tomašević gostuje na televiziji, govorit će o Milanoviću i koaliciji s SDP-om",2024-03-19
-1,-1,NO,NO,NO,1,0,1,6,12676057,https://www.index.hr/vijesti/clanak/vandjelic-neka-vucicevim-imitatorima-stranacku-kampanju-plate-hdz-i-sdp-a-ne-gradjani/2548874.aspx,"Vanđelić: Neka Vučićevim imitatorima stranačku kampanju plate HDZ i SDP, a ne građani",2024-03-19
NO,-1,NO,NO,NO,1,0,0,6,12662792,https://www.index.hr/vijesti/clanak/rezultati-premijera-milanovica-bili-su-katastrofalni/2548465.aspx,Rezultati premijera Milanovića bili su katastrofalni,2024-03-19
-1,-1,NO,NO,NO,0,1,1,4,12664562,https://www.index.hr/vijesti/clanak/sdp-objavio-sliku-upoznajte-karaplenkovica/2548747.aspx,"SDP objavio sliku: ""Upoznajte Karaplenkovića""",2024-03-19
1,-1,NO,NO,0,1,1,0,5,12677919,https://www.index.hr/vijesti/clanak/sdpova-koalicija-sve-tanja-ali-cacic-ipak-ostaje-milanovic-se-javio-na-fejsu/2548667.aspx,"SDP-ova koalicija sve tanja, ali Čačić ipak ostaje. Milanović se javio na Fejsu",2024-03-19
-1,-1,NO,NO,NO,0,1,1,5,12664212,https://www.index.hr/vijesti/clanak/sdp-upoznajte-karaplenkovica/2548747.aspx,SDP: Upoznajte Karaplenkovića,2024-03-19
0,1,0,0,0,1,1,0,7,12665526,https://www.index.hr/vijesti/clanak/strani-mediji-pisu-o-milanovicu-bloomberg-ovo-ce-imati-posljedice-na-eu/2548699.aspx,Strani mediji pišu o Milanoviću. Bloomberg: Ovo će imati posljedice na EU,2024-03-19
-1,0,NO,NO,NO,1,1,0,4,12870292,https://dev4.index.hr/vijesti/clanak/peovic-milanovic-je-kao-premijer-bio-okrutan-prema-radnicima/2548941.aspx,Peović: Milanović je kao premijer bio okrutan prema radnicima,2024-03-19
NO,-1,NO,NO,NO,0,1,0,3,12676014,https://www.index.hr/vijesti/clanak/peovic-milanovic-je-kao-premijer-bio-okrutan-prema-radnicima/2548941.aspx,Peović: Spremni smo dati glas SDP-u ako budu ili oni ili HDZ,2024-03-19
1,-1,NO,NO,0,1,1,0,5,12671000,https://www.index.hr/vijesti/clanak/plenkovic-se-obratio-komentirao-karamarka-ovo-je-tragedija-za-sdp/2548806.aspx,"Plenković: Ovo je tragedija za SDP. Karamarko? Ja sam šef HDZ-a, ja odlučujem",2024-03-19
0,1,0,0,0,1,1,0,5,12678238,https://www.index.hr/vijesti/clanak/puhovski-svi-se-moramo-bojati-mogucnosti-da-milanovic-izgubi/2548967.aspx,Puhovski: Opasnost je ako Milanović izgubi. Svi se moramo toga bojati,2024-03-19
1,-1,NO,NO,NO,0,1,0,5,12662898,https://www.index.hr/vijesti/clanak/rat-milanovica-i-ustavnog-suda-reakcije-ne-staju-hdz-objavio-sliku-lorda-voldemorta/2548667.aspx,"Rat Milanovića i Ustavnog suda, reakcije ne staju. HDZ objavio sliku lorda Voldemorta",2024-03-19
NO,1,NO,NO,NO,1,0,0,5,12665280,https://www.index.hr/vijesti/clanak/ivan-racan-nije-prvi-put-da-ustavni-sud-donosi-odluku-u-korist-svog-nalogodavaca/2548750.aspx,Ivan Račan: Nije prvi put da Ustavni sud donosi odluku u korist svog nalogodavaca,2024-03-19
0,0,NO,NO,NO,1,0,0,4,12673363,https://www.index.hr/vijesti/clanak/milanovic-odgovorio-bivsoj-sefici-ustavnog-suda-koja-je-rekla-da-bi-ponistila-izbore/2548878.aspx,Milanović odgovorio bivšoj šefici Ustavnog suda koja je rekla da bi poništila izbore,2024-03-19
0,NO,NO,NO,NO,0,1,1,4,12672009,https://www.index.hr/vijesti/clanak/milanovic-pozabavit-cu-se-rektorima-koji-su-bili-na-skupu-hdza/2548827.aspx,Milanović: Pozabavit ću se rektorima koji su bili na skupu HDZ-a,2024-03-19
NO,NO,1,NO,NO,1,0,0,5,12669738,https://www.index.hr/vijesti/clanak/most-predstavio-program/2548796.aspx,Most predstavio program. Ovo im je slogan,2024-03-19
NO,1,NO,NO,NO,1,0,0,5,12662374,https://www.index.hr/vijesti/clanak/nobilo-ustavni-sud-milanovicu-fakticki-ne-moze-nista/2548709.aspx,Nobilo: Ustavni sud Milanoviću faktički ne može ništa,2024-03-19
NO,NO,1,NO,NO,1,0,0,3,12674540,https://www.index.hr/vijesti/clanak/grmoja-rijeke-pravde-ne-mogu-poteci-iz-kompromitiranih-izvora/2548911.aspx,Grmoja: Rijeke pravde ne mogu poteći iz kompromitiranih izvora,2024-03-19
NO,NO,1,NO,NO,1,0,0,3,12674997,https://www.index.hr/vijesti/clanak/grmoja-zasto-milanovic-ne-da-ostavku-jer-je-svjestan-da-nece-imati-76-ruku/2548911.aspx,Grmoja: Zašto Milanović ne da ostavku? Jer je svjestan da neće imati 76 ruku,2024-03-19
-1,-1,NO,NO,NO,0,1,0,3,12662730,https://www.index.hr/vijesti/clanak/hdz-objavio-sliku-lorda-voldemorta/2548736.aspx,HDZ objavio sliku lorda Voldemorta,2024-03-19
1,NO,NO,NO,NO,0,1,0,3,12672035,https://www.index.hr/vijesti/clanak/hdzov-zupan-nekadasnji-skojevci-i-samozvani-dambo-ratnici-svasta-lupetaju/2548843.aspx,HDZ-ov župan: Nekadašnji SKOJ-evci i samozvani Dambo ratnici svašta lupetaju,2024-03-19
0,1,NO,NO,0,1,1,0,5,12877948,https://dev4.index.hr/vijesti/clanak/hajdas-doncic-necu-spominjati-ime-i-prezime-zvat-cemo-ga-banderas-ili-zoro-osvetnik/2548907.aspx,Hajdaš Dončić: Neću spominjati ime i prezime. Zvat ćemo ga Banderas ili Zoro osvetnik,2024-03-19
NO,NO,NO,1,NO,1,0,0,5,12673387,https://www.index.hr/vijesti/clanak/bencic-rekla-koji-ce-biti-njen-prvi-potez-ako-postane-premijerkom/2548868.aspx,"Benčić: Ako postanem premijerka, smijenit ću Turudića i osigurati besplatni pobačaj",2024-03-19
NO,1,0,1,NO,1,1,0,5,12675518,https://www.index.hr/vijesti/clanak/bencic-jos-nije-jasno-tko-bi-bio-u-vladi-nacionalnog-spasa/2548933.aspx,Benčić: Još nije jasno tko bi bio u vladi nacionalnog spasa,2024-03-19
1,-1,NO,NO,NO,1,1,0,5,12668859,https://www.index.hr/vijesti/clanak/butkovic-velika-je-steta-sto-jadranke-kosor-nema-u-hdzu/2548781.aspx,Butković: Velika je šteta što Jadranke Kosor nema u HDZ-u,2024-03-19
1,-1,NO,NO,0,0,1,0,5,12676514,https://www.index.hr/vijesti/clanak/dvije-stranke-danas-napustile-sdp-odlazi-i-cacic-milanovic-se-javio-na-fejsu/2548667.aspx,"Dvije stranke danas napustile SDP, odlazi i Čačić? Milanović se javio na Fejsu",2024-03-19
0,1,1,1,0,1,1,0,5,12844817,https://dev4.index.hr/vijesti/clanak/bencic-jos-nije-jasno-tko-bi-bio-u-vladi-nacionalnog-spasa/2548933.aspx,Grmoja: Rijeke pravde ne mogu poteći iz izvora koji su nam nanijeli Bajića i Cvitana,2024-03-19
0,-1,NO,NO,NO,1,1,0,3,12675499,https://dnevnik.hr/vijesti/hrvatska/katarina-peovic-u-dnevniku-nove-tv-o-vrucim-temama-milanovicu-i-grbinu-ustavnom-sudu-i-izborima---838800.html,"Predsjednica Radničke fronte Katarina Peović: ""Milanović je kao premijer bio okrutan pred radnicima. Nismo spremi sudjelovati u vladi SDP-a, ali...""",2024-03-19
0,0,1,0,NO,1,0,0,5,12675506,https://dnevnik.hr/vijesti/hrvatska/most-je-predstavio-svoj-program-jesu-li-njihova-obecanja-ostvariva-analizira-marko-biocina---838799.html,"Prvi su predstavili svoj izborni program, jesu li njihova obećanja ostvariva?",2024-03-19
0,-1,0,NO,1,1,1,0,5,12676036,https://dnevnik.hr/vijesti/hrvatska/sto-tocno-radi-domovinski-pokret-brzo-cemo-znati-hocemo-li-dogovoriti-blizu-smo-pregovora---838807.html,"Što točno radi Domovinski pokret? ""Brzo ćemo znati hoćemo li dogovoriti, blizu smo pregovora""",2024-03-19
NO,1,NO,NO,NO,1,0,0,4,12845301,https://dev4.index.hr/vijesti/clanak/bauk-ovo-ce-biti-kreativna-kampanja/2548657.aspx,Bauk: Ovo će biti kreativna kampanja,2024-03-19
-1,NO,NO,1,NO,1,0,0,5,12844815,https://dev4.index.hr/vijesti/clanak/bencic-ako-postanem-premijerka-smijenit-cu-turudica-i-osigurati-besplatni-pobacaj/2548868.aspx,Benčić rekla koji će biti njeni prvi potezi ako postane premijerka,2024-03-19
0,-1,NO,NO,NO,0,1,0,4,12675532,https://dnevnik.hr/vijesti/hrvatska/ivana-petrovic-zestoko-odgovorila-zoranu-milanovicu-u-demokraciji-on-nije-jupiter---838806.html,"Ivana Petrović žestoko odgovorila Zoranu Milanoviću: ""U demokraciji on nije Jupiter""",2024-03-19
1,0,-1,NO,1,1,0,0,3,12676021,https://dnevnik.hr/vijesti/hrvatska/pjesme-i-slogani-politickih-stranaka---838812.html,"Izabrali su pjesme i slogane, ali ovo nitko nije očekivao: ""Sada ćete vidjeti da se to ne da zaustaviti""",2024-03-19
NO,0,NO,NO,NO,1,0,0,3,12672725,https://dnevnik.hr/vijesti/hrvatska/je-li-ovo-milanoviceva-taktika-za-izbornu-kampanju-ugledni-profesor-ne-smije-se-kandidirati-ni-na-izbor-za-miss---838767.html,"Je li ovo Milanovićeva taktika za izbornu kampanju? Ugledni profesor: ""Ne smije se kandidirati ni na izbor za miss""",2024-03-19
-1,NO,NO,NO,NO,0,1,0,4,12662950,https://dnevnik.hr/vijesti/hrvatska/milinovic-prozvao-plenkovica-gledao-si-iz-bruxellesa-kako-ginemo-ja-nisam-imao-anemiju-kojom-bih-izbjegao-poziv-tudjmana-za-boj---838639.html,Milinović prozvao Plenkovića: ''Gledao si iz Bruxellesa kako ginemo... Ja nisam imao anemiju kojom bih izbjegao Tuđmanov poziv za boj'',2024-03-19
NO,-1,NO,NO,NO,0,0,0,3,12674557,https://dnevnik.hr/vijesti/hrvatska/podrzavate-li-nacin-komunikacije-predsjednika-milanovica-glasajte-u-dnevniku-nove-tv---838794.html,Podržavate li način komunikacije predsjednika Milanovića? Glasajte u Dnevniku Nove TV,2024-03-19
-1,1,NO,1,NO,1,1,0,5,12675602,https://www.24sata.hr/news/tomasevic-vjerujem-da-sandra-bencic-moze-biti-premijerka-naravno-da-hdz-treba-maknuti-971896,Tomašević: 'Spremni smo na točkastu koaliciju sa SDP-om. Podrška HDZ-u? Nema šanse...',2024-03-19
-1,1,0,0,0,1,1,0,5,12665840,https://www.24sata.hr/news/sto-bi-to-bila-milanoviceva-treca-republika-i-zasto-bi-tocnije-bilo-da-obecava-cetvrtu-republiku-971721,Što bi to bila Milanovićeva Treća Republika? I zašto bi točnije bilo da obećava Četvrtu Republiku...,2024-03-19
NO,1,NO,NO,NO,1,0,0,6,12667943,https://dnevnik.hr/vijesti/hrvatska/anto-nobilo-o-odluci-ustavnog-suda-o-kandidaturi-zorana-milanovica---838714.html,"Anto Nobilo o odluci Ustavnog suda: ""Prijeti se praznom puškom, a u lipnju bismo mogli imati ustavnu krizu""",2024-03-19
NO,1,NO,NO,NO,1,0,0,3,12662958,https://dnevnik.hr/vijesti/hrvatska/bauk-sdp-svoje-izborne-liste-predaje-25-ozujka---838648.html,"Bauk otkrio kada će SDP predati svoje liste: ""Kandidat za premijera ne postoji u hrvatskom pravnom poretku""",2024-03-19
1,-1,NO,NO,NO,1,0,0,5,12697346,https://dnevnik.hr/vijesti/hrvatska/gordan-jandrokovic-milanovic-i-sdp-pokusavaju-razmontirati-pravni-poredak---838737.html,Gordan Jandroković: ''Milanović i SDP pokušavaju razmontirati pravni poredak'',2024-03-19
0,1,NO,NO,0,1,0,0,4,12669822,https://www.24sata.hr/news/ovo-ce-biti-najludi-izbori-ikad-od-ave-karabatic-vijetnamskih-botova-do-lorda-voldemorta-971797,"Ovo će biti najluđi izbori ikad! Od Ave Karabatić, vijetnamskih botova do lorda Voldemorta...",2024-03-19
0,-1,NO,NO,NO,0,1,0,3,12676113,https://www.24sata.hr/news/peovic-zoran-milanovic-je-kao-premijer-bio-okrutan-prema-radnicima-privatizirao-je-sve-971903,Peović: 'Zoran Milanović je kao premijer bio okrutan prema radnicima. Privatizirao je sve...',2024-03-19
1,-1,NO,NO,0,1,0,0,5,12671013,https://www.24sata.hr/news/plenkovic-se-obraca-javnosti-971827,"Plenković: 'Ovo je tragedija za SDP, Grbin sve radi bez znanja partnera. Milanović? Nije bitan'",2024-03-19
0,-1,NO,NO,NO,1,0,0,5,12668920,https://www.24sata.hr/news/rat-montazama-hdz-a-i-sdp-a-jedni-objavili-lorda-voldemorta-drugi-uzvracaju-karaplenkovic-971801,"Rat montažama HDZ-a i SDP-a! Jedni objavili lorda Voldemorta, drugi uzvraćaju 'Karaplenković!'",2024-03-19
NO,-1,NO,0,NO,0,1,0,6,12669820,https://www.24sata.hr/news/sdp-je-postao-milanovicev-kult-iza-njega-se-skrivaju-u-njega-se-zaklinju-i-bez-njega-ne-mrdaju-971798,"SDP je postao Milanovićev kult. Iza njega se skrivaju, u njega se zaklinju i bez njega ne mrdaju",2024-03-19
NO,0,NO,NO,NO,1,0,0,3,12674488,https://www.24sata.hr/news/milanovic-je-osmislio-manevar-za-izbore-ali-njegovu-svaku-izjavu-vagat-ce-povjerenstvo-971880,"Milanović je osmislio manevar za izbore, ali njegovu svaku izjavu vagat će Povjerenstvo",2024-03-19
0,0,NO,NO,NO,1,0,0,5,12672101,https://www.24sata.hr/news/milanovic-o-raskolu-koalicije-ne-sudjelujem-u-tome-971754,"Milanović o raskolu koalicije: 'Ne sudjelujem u tome. Možda su tražili previše, ne znam'",2024-03-19
-1,NO,NO,NO,NO,0,1,1,3,12664073,https://www.24sata.hr/news/milinovic-kritizirao-plenkovica-sto-bi-on-dao-da-je-osjetio-kako-se-stvara-drzava-pobjegao-je-971752,Milinović kritizirao Plenkovića: 'Što bi on dao da je osjetio kako se stvara država? Pobjegao je',2024-03-19
1,-1,NO,NO,NO,1,0,0,5,12669826,https://www.24sata.hr/news/nemojmo-dopustiti-da-drzava-slucaj-postane-nasa-stvarnost-971818,Nemojmo dopustiti da 'država-slučaj' postane naša stvarnost,2024-03-19
NO,0,NO,NO,NO,1,0,0,4,12669290,https://www.24sata.hr/news/odvjetnik-nobilo-o-izborima-to-je-politicka-bomba-ali-ustavni-sud-prijeti-praznom-puskom-971792,"Odvjetnik Nobilo o izborima: 'To je politička bomba, ali Ustavni sud prijeti praznom puškom...'",2024-03-19
0,0,NO,NO,NO,0,0,0,2,12663977,https://www.24sata.hr/news/hdz-birace-dize-na-strah-od-milanovica-a-sdp-na-strah-od-karamarka-971709,"HDZ birače diže na strah od Milanovića, a SDP na strah od Karamarka",2024-03-19
1,NO,NO,NO,0,1,0,0,4,12677607,https://www.24sata.hr/news/hdz-vadi-jos-dva-aduta-za-liste-malo-se-strpite-sve-cete-znati-971925,"HDZ vadi još dva aduta za liste? 'Malo se strpite, sve ćete znati'",2024-03-19
-1,1,NO,NO,-1,1,1,0,5,12675056,https://www.24sata.hr/news/hajdas-doncic-porucio-nadam-se-da-me-predsjednik-ustavnog-suda-nece-pogoditi-snajperom-971890,Hajdaš Dončić poručio: Nadam se da me predsjednik Ustavnog suda neće pogoditi snajperom!,2024-03-19
0,-1,NO,NO,NO,1,0,0,3,12668913,https://www.24sata.hr/news/i-fokus-napustio-koaliciju-sa-sdp-om-nije-nam-u-cilju-urusavanje-ustavnog-poretka-971811,I Fokus napustio koaliciju sa SDP-om: 'Nije nam u cilju urušavanje ustavnog poretka...',2024-03-19
0,-1,0,0,0,1,1,0,5,12663987,https://www.24sata.hr/news/ludi-scenarij-u-kojem-bi-vitez-reiner-postao-predsjednik-rh-a-jedna-od-opcija-je-i-furio-radin-971758,"Ludi scenarij u kojem bi vitez Reiner postao predsjednik RH, a jedna od opcija je i - Furio Radin",2024-03-19
-1,NO,0,NO,1,0,1,0,4,12674074,https://www.24sata.hr/news/dp-ce-biti-barem-treca-snaga-pregovaramo-s-kolakusicem-a-pozivamo-suverenisticke-snage-971873,"'DP će biti barem treća snaga. Pregovaramo s Kolakušićem, a pozivamo suverenističke snage'",2024-03-19
NO,1,NO,NO,NO,1,0,0,3,12672457,https://www.24sata.hr/news/arsen-bauk-sdp-svoje-izborne-liste-predaje-25-ozujka-971742,Arsen Bauk tvrdi: SDP svoje izborne liste donosi 25. ožujka,2024-03-19
0,0,0,1,0,1,0,0,5,12674078,https://www.24sata.hr/news/bencic-otkrila-koji-bi-joj-bili-prvi-potezi-ako-postane-premijerka-971874,Benčić otkrila koji bi joj bili prvi potezi ako postane premijerka,2024-03-19
0,0,NO,NO,NO,1,0,0,2,12664051,https://www.24sata.hr/news/nizu-se-reakcije-na-odluku-ustavnog-suda-milanovic-uzvraca-nepismene-seljacine-971720,DIP objavio pravila za biračke odbore. Milanović će ipak moći u kampanju SDP-a u travnju?,2024-03-19
NO,NO,1,NO,NO,1,0,0,4,12674500,https://www.24sata.hr/news/grmoja-rijeke-pravde-koje-se-najavljuju-ne-mogu-poteci-iz-kompromitiranih-izvora-971884,Grmoja: 'Rijeke pravde koje se najavljuju ne mogu poteći iz kompromitiranih izvora...',2024-03-19
NO,0,NO,NO,NO,1,0,0,3,12665724,https://www.vecernji.hr/vijesti/samo-tri-rijeci-milanovic-poslao-poruku-nakon-odluke-ustavnog-suda-1754812,Samo tri riječi: Milanović poslao poruku nakon odluke Ustavnog suda,2024-03-18
-1,1,NO,NO,NO,1,0,0,6,12670662,https://www.vecernji.hr/vijesti/trogrlic-moguce-je-da-se-predomisli-i-da-ostavku-1754630,Trogrlić: Moguće je da se predomisli i dâ ostavku,2024-03-18
1,0,NO,NO,NO,1,0,0,5,12665410,https://www.vecernji.hr/vijesti/ustavni-sud-danas-ce-se-izjasniti-o-kandidaturi-predsjednika-milanovica-na-parlamentarnim-izborima-1754685,"VIDEO Ustavni sud: 'Milanović ne može na izbore kao predsjednik', odluka nije bila jednoglasna, 9 suca za, dva odbila glasati",2024-03-18
-1,0,NO,1,NO,1,0,0,5,12670369,https://www.vecernji.hr/vijesti/sto-je-tockasta-koalicija-mozemo-s-poznatim-imenima-preferencijalno-napada-sdp-ove-kandidate-1754788,Što je točkasta koalicija - Možemo! s poznatim imenima preferencijalno 'napada' SDP-ove kandidate?,2024-03-18
-1,NO,NO,NO,NO,1,0,0,6,12670119,https://www.vecernji.hr/vijesti/sto-svjetski-mediji-pisu-o-milanovicu-i-odluci-ustavnog-suda-populist-s-proruskim-stavovima-1754920,Što svjetski mediji pišu o Milanoviću i odluci Ustavnog suda: 'Populist s proruskim stavovima',2024-03-18
NO,1,NO,NO,NO,1,0,0,5,12662363,https://www.vecernji.hr/vijesti/foto-tko-su-ustavni-suci-koji-su-bili-protiv-odluke-da-milanovic-ne-smije-sudjelovati-u-izborima-1754823,FOTO Tko su ustavni suci koji su bili protiv odluke da Milanović ne smije sudjelovati u izborima,2024-03-18
-1,1,1,NO,1,0,1,0,7,12664504,https://www.vecernji.hr/vijesti/uzivo-milanovic-komentira-odluku-ustavnog-suda-1754832,"Milanović o Ustavnom sudu: 'Gangsteri, muljatori, stajske muhe, glupani...'",2024-03-18
-1,1,0,1,0,1,0,0,9,12670376,https://www.vecernji.hr/vijesti/milanovic-glasajte-za-bilo-koga-osim-za-hdz-ovo-je-borba-za-hrvatsku-slobodu-1754924,"Milanović: 'Glasajte za bilo koga osim za HDZ, ovo je borba za hrvatsku slobodu'",2024-03-18
-1,1,NO,NO,NO,1,0,0,6,12669856,https://www.vecernji.hr/vijesti/milanovicu-ne-treba-kampanja-ima-protokol-u-subotu-stize-na-prosvjed-svoj-cilj-je-vec-postigao-1754925,"Milanoviću ne treba kampanja, ima protokol, u subotu stiže na prosvjed: 'Svoj cilj je već postigao'",2024-03-18
1,-1,NO,NO,NO,1,0,0,5,12670550,https://www.vecernji.hr/vijesti/uskoro-uzivo-plenkovic-daje-izjave-za-medije-1754906,Plenković: 'Ima jedna stvar koja je u potpunosti razotkrila ovo što Milanović radi...',2024-03-18
NO,1,NO,NO,NO,1,0,0,5,12670497,https://www.vecernji.hr/vijesti/uzivo-vecernjakovi-analiticari-komentiraju-upozorenje-ustavnog-suda-milanovicu-i-sdp-u-1754806,"'Odluka Ustavnog suda je očekivana. SDP-u sužen manevarski prostor, no Milanoviću baš i nije'",2024-03-18
1,-1,NO,NO,NO,1,0,0,6,12670642,https://www.vecernji.hr/vijesti/rijeke-blata-bezakonja-i-balkanstine-vec-odavno-se-izlijevaju-s-milanovicem-su-dosle-s-njim-ce-otici-1754926,"'Rijeke blata, bezakonja i balkanštine već odavno se izlijevaju. S Milanovićem su došle, s njim će otići'",2024-03-18
1,-1,NO,NO,NO,1,1,0,6,12669886,https://www.vecernji.hr/vijesti/antunovic-milanovicu-je-cilj-bio-kaos-znao-je-da-mu-je-kandidatura-protuustavna-1754930,"Antunović: 'Milanoviću je cilj bio kaos, znao je da mu je kandidatura protuustavna'",2024-03-18
NO,1,NO,NO,NO,0,0,0,3,12687904,https://www.vecernji.hr/vijesti/butkovic-bocnuo-kosor-i-milanovica-ona-mu-odgovorila-pusa-za-zlobnike-bumo-na-izbore-bez-brige-maleni-1754859,"Butković 'bocnuo' Kosor i Milanovića, ona mu odgovorila: 'Pusa za zlobnike. Bumo na izbore, bez brige, maleni!'",2024-03-18
NO,1,NO,NO,NO,1,0,0,4,12667014,https://www.jutarnji.hr/vijesti/hrvatska/cacic-o-milanovicu-nemojmo-ga-podcjenjivati-to-su-vrhunci-pravnici-a-odluka-suda-je-nebitna-15440290,"Čačić o Milanoviću: ‘Nemojmo ga podcjenjivati, to su vrhunci pravnici, a odluka suda je nebitna‘",2024-03-18
